timestamp,openTime,open,high,low,close,volume,closeTime,quoteVolume,trades,takerBuyBaseVol,takerBuyQuoteVol,ignore
2024-12-11 13:00:00,1733922000000,0.0016416,0.0016769,0.0016288,0.0016532,29064273613,1733925599999,48053024.23749790,167604,14176520519,23442598.09608080,0
2024-12-11 14:00:00,1733925600000,0.0016532,0.0016754,0.0016228,0.0016602,18920676167,1733929199999,31213373.15969110,126547,8742712480,14427304.24374100,0
2024-12-11 15:00:00,1733929200000,0.0016601,0.001712,0.0016556,0.0016975,36703095908,1733932799999,61969423.11044490,204729,18844826773,31831323.55497230,0
2024-12-11 16:00:00,1733932800000,0.0016974,0.0017599,0.001697,0.0017176,35346250547,1733936399999,61106073.93593570,206522,17582724310,30414851.06164140,0
2024-12-11 17:00:00,1733936400000,0.0017176,0.0017392,0.0016907,0.0016968,15456411706,1733939999999,26495770.39160550,103855,6640476967,11401476.66440020,0
2024-12-11 18:00:00,1733940000000,0.0016968,0.001752,0.0016955,0.0017231,23637863718,1733943599999,40852460.44728760,116331,13338860340,23060336.56731100,0
2024-12-11 19:00:00,1733943600000,0.0017231,0.0017577,0.0017219,0.0017527,9046419010,1733947199999,15774071.85271890,72357,4826497019,8416380.96833930,0
2024-12-11 20:00:00,1733947200000,0.0017528,0.0017531,0.0017183,0.0017242,12332782634,1733950799999,21410771.98721310,90705,5087810461,8833293.39141930,0
2024-12-11 21:00:00,1733950800000,0.0017243,0.0017389,0.0017177,0.0017348,7607503795,1733954399999,13147720.04834250,59677,3991630492,6899601.71631590,0
2024-12-11 22:00:00,1733954400000,0.0017347,0.0017398,0.0017119,0.001717,7733545817,1733957999999,13326918.85719340,40911,3258642089,5616878.20258860,0
2024-12-11 23:00:00,1733958000000,0.0017171,0.0017497,0.0017169,0.001744,8306104583,1733961599999,14417814.29171280,51123,4445324538,7715753.00792200,0
2024-12-12 00:00:00,1733961600000,0.001744,0.0017639,0.001722,0.0017539,18321707768,1733965199999,31918088.20055110,100012,9062942150,15801052.81514190,0
2024-12-12 01:00:00,1733965200000,0.0017538,0.0017599,0.0017332,0.0017535,11854336756,1733968799999,20719073.63511760,90525,5956344989,10411203.05489590,0
2024-12-12 02:00:00,1733968800000,0.0017536,0.0018,0.0017434,0.0017961,17963162621,1733972399999,31769399.89126130,107154,9681567878,17133531.35503460,0
2024-12-12 03:00:00,1733972400000,0.0017962,0.0018108,0.0017636,0.0017731,17458350852,1733975999999,31215008.03460250,114209,8006889690,14324822.62672720,0
2024-12-12 04:00:00,1733976000000,0.001773,0.001785,0.0017464,0.0017586,14355259475,1733979599999,25325567.06404430,77149,6067105264,10715720.14988270,0
2024-12-12 05:00:00,1733979600000,0.0017587,0.0017842,0.001752,0.00177,12226380531,1733983199999,21632224.80417780,70087,6295608067,11139967.77063810,0
2024-12-12 06:00:00,1733983200000,0.0017701,0.0017866,0.0017546,0.0017716,10063623890,1733986799999,17824927.70465020,64733,4863310601,8618294.84920550,0
2024-12-12 07:00:00,1733986800000,0.0017716,0.0017953,0.0017531,0.0017581,13506862722,1733990399999,23995496.80247350,73130,5964295854,10606841.93459110,0
2024-12-12 08:00:00,1733990400000,0.001758,0.0017713,0.0017487,0.0017541,7724988124,1733993999999,13598301.65297430,51836,4022914985,7084424.19948560,0
2024-12-12 09:00:00,1733994000000,0.001754,0.0017637,0.0017203,0.0017272,15692852568,1733997599999,27309220.65117280,76973,6458420034,11247899.98139260,0
2024-12-12 10:00:00,1733997600000,0.0017272,0.0017298,0.0017,0.0017188,16638650105,1734001199999,28531469.34186930,96433,7307811568,12541782.35546810,0
2024-12-12 11:00:00,1734001200000,0.0017188,0.0017201,0.0016902,0.0017094,13829998643,1734004799999,23574512.81207270,86974,5911304305,10080975.10895720,0
2024-12-12 12:00:00,1734004800000,0.0017094,0.0017425,0.0017094,0.0017377,11069784546,1734008399999,19114626.78883640,64789,6818266449,11769794.91076710,0
