timestamp,openTime,open,high,low,close,volume,closeTime,quoteVolume,trades,takerBuyBaseVol,takerBuyQuoteVol,ignore
2024-12-11 13:00:00,1733922000000,0.0048676,0.0049847,0.0048088,0.0048968,16454040266,1733925599999,80696353.5507664,289191,7953838450,39013096.4782596,0
2024-12-11 14:00:00,1733925600000,0.0048977,0.0049187,0.004768,0.0048748,8313965677,1733929199999,40220522.9934866,192753,4026423576,19478500.8649324,0
2024-12-11 15:00:00,1733929200000,0.0048749,0.0053661,0.0048715,0.0053067,22586751782,1733932799999,115389980.0769728,414822,11344326830,58003293.3877801,0
2024-12-11 16:00:00,1733932800000,0.0053075,0.0054842,0.0051,0.0052585,21692242258,1733936399999,114815811.1491726,414806,10428352322,55212165.8765727,0
2024-12-11 17:00:00,1733936400000,0.0052586,0.0054877,0.0051934,0.0052089,15171145279,1733939999999,80852485.0108507,305507,7064235151,37646418.6520812,0
2024-12-11 18:00:00,1733940000000,0.0052094,0.0053565,0.0051817,0.0053221,9416984000,1733943599999,49690559.0151186,203860,4714105973,24881017.1584305,0
2024-12-11 19:00:00,1733943600000,0.0053218,0.0054593,0.0053117,0.0054228,9145552075,1733947199999,49404679.7086124,204341,4386744685,23697541.4883313,0
2024-12-11 20:00:00,1733947200000,0.0054228,0.0054323,0.0052248,0.0052698,7285955753,1733950799999,38750376.0156600,170408,3543161644,18855320.0200948,0
2024-12-11 21:00:00,1733950800000,0.0052689,0.0057714,0.0052424,0.0057037,12412281579,1733954399999,68847792.7875261,269048,6161831583,34148416.5722718,0
2024-12-11 22:00:00,1733954400000,0.0057037,0.0057449,0.0054724,0.0055502,11541600573,1733957999999,64566680.4052349,218638,5574411074,31184832.8612141,0
2024-12-11 23:00:00,1733958000000,0.0055502,0.0057396,0.0055486,0.0056657,6685508162,1733961599999,37779530.3218459,179877,3326480819,18794620.0417624,0
2024-12-12 00:00:00,1733961600000,0.0056648,0.0057024,0.0054776,0.0055236,8227407943,1733965199999,45893776.5781035,205943,3749107763,20922623.3602904,0
