timestamp,openTime,open,high,low,close,volume,closeTime,quoteVolume,trades,takerBuyBaseVol,takerBuyQuoteVol,ignore
2024-12-11 13:00:00,1733922000000,0.008253,0.008403,0.008224,0.00836,1328147776,1733925599999,11058339.4465090,50709,645785750,5377863.7222900,0
2024-12-11 14:00:00,1733925600000,0.008359,0.008411,0.008242,0.008388,824340149,1733929199999,6867846.8603000,34093,394170931,3285515.6896840,0
2024-12-11 15:00:00,1733929200000,0.008389,0.008615,0.00837,0.008571,1557114512,1733932799999,13264025.2205630,54007,745575620,6351483.2305250,0
2024-12-11 16:00:00,1733932800000,0.008572,0.008763,0.008552,0.008577,1651952263,1733936399999,14293992.8128680,53448,746699181,6466141.9538110,0
2024-12-11 17:00:00,1733936400000,0.008575,0.008641,0.008465,0.008484,732055907,1733939999999,6269223.9809560,30225,334740167,2869729.3305400,0
2024-12-11 18:00:00,1733940000000,0.008485,0.008611,0.008461,0.008571,739247202,1733943599999,6314517.8712990,27602,390041017,3332354.0182060,0
2024-12-11 19:00:00,1733943600000,0.008572,0.008686,0.008572,0.008677,422868887,1733947199999,3652483.2671120,17993,251003459,2168691.2782070,0
2024-12-11 20:00:00,1733947200000,0.008677,0.008721,0.008592,0.008621,560743067,1733950799999,4860381.4238600,21123,218249785,1893277.8427490,0
2024-12-11 21:00:00,1733950800000,0.008622,0.008633,0.008555,0.008614,533402450,1733954399999,4584266.4976980,17793,221128066,1901708.4390820,0
2024-12-11 22:00:00,1733954400000,0.008614,0.008672,0.008586,0.00863,413491548,1733957999999,3565473.2651880,14080,212534735,1832556.0135110,0
2024-12-11 23:00:00,1733958000000,0.00863,0.008665,0.008605,0.008639,329682034,1733961599999,2847256.3609930,15840,164713168,1422510.3679140,0
2024-12-12 00:00:00,1733961600000,0.00864,0.008694,0.008563,0.008621,559244279,1733965199999,4825333.9819340,29811,259409916,2239418.5585140,0
2024-12-12 01:00:00,1733965200000,0.008622,0.008681,0.008534,0.008572,564398097,1733968799999,4859943.9148800,26081,241218037,2077590.6153510,0
2024-12-12 02:00:00,1733968800000,0.008572,0.008819,0.008569,0.008809,735346117,1733972399999,6412107.6445320,26172,402061553,3506479.0715480,0
2024-12-12 03:00:00,1733972400000,0.00881,0.008942,0.008729,0.008843,1120414726,1733975999999,9926192.2697250,35222,539463374,4780498.2173060,0
2024-12-12 04:00:00,1733976000000,0.008843,0.008907,0.008772,0.008819,714709567,1733979599999,6323049.8778100,25763,333355454,2950592.4091110,0
