timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-16 12:00:00,0.39334,0.39494,0.39275,0.39465,38719337,15255265.13862,19859
2024-12-16 12:05:00,0.39464,0.39502,0.39381,0.39489,27319471,10777495.20604,13505
2024-12-16 12:10:00,0.3949,0.395,0.39402,0.39457,13690491,5400152.36925,8085
2024-12-16 12:15:00,0.39458,0.39523,0.394,0.39439,18462176,7287204.34393,11523
2024-12-16 12:20:00,0.39438,0.39566,0.39438,0.39519,30700843,12135040.51542,9922
2024-12-16 12:25:00,0.39519,0.39528,0.39424,0.39525,15503107,6119325.76402,8397
2024-12-16 12:30:00,0.39525,0.39613,0.39479,0.3955,19174773,7587309.02421,9968
2024-12-16 12:35:00,0.39551,0.39591,0.39522,0.39566,9008486,3563315.78464,6335
2024-12-16 12:40:00,0.39567,0.39572,0.39456,0.39463,14065875,5555340.86157,7676
2024-12-16 12:45:00,0.39463,0.39464,0.39319,0.39328,24159166,9514982.42765,13590
2024-12-16 12:50:00,0.39329,0.39513,0.39292,0.39492,26981020,10636094.92353,12430
2024-12-16 12:55:00,0.39491,0.3952,0.39454,0.39465,9944853,3927864.07916,6222
2024-12-16 13:00:00,0.39465,0.39514,0.39344,0.39379,22414076,8835750.81124,11557
2024-12-16 13:05:00,0.39379,0.395,0.39255,0.39461,39074056,15389851.65816,16482
2024-12-16 13:10:00,0.39462,0.39563,0.39428,0.3952,22898089,9048143.47163,10109
2024-12-16 13:15:00,0.3952,0.39585,0.39451,0.39519,17449792,6897638.50861,8558
2024-12-16 13:20:00,0.3952,0.39734,0.39483,0.39679,36242143,14373891.76268,13561
2024-12-16 13:25:00,0.39679,0.39691,0.39615,0.39637,11222329,4450408.95957,6128
2024-12-16 13:30:00,0.39637,0.39639,0.39563,0.39583,9639668,3817874.31725,6507
2024-12-16 13:35:00,0.39584,0.396,0.39447,0.39525,19830993,7834816.98517,8631
2024-12-16 13:40:00,0.39526,0.39664,0.39522,0.39619,17402772,6894172.74962,7932
2024-12-16 13:45:00,0.3962,0.39672,0.39577,0.39579,13894786,5505922.38829,7837
2024-12-16 13:50:00,0.39579,0.39612,0.39526,0.39589,14369966,5685494.1728,6709
2024-12-16 13:55:00,0.39589,0.39646,0.39581,0.39619,10711768,4243757.1062,5524
2024-12-16 14:00:00,0.39618,0.39732,0.3961,0.39704,29264487,11613144.65188,10232
2024-12-16 14:05:00,0.39705,0.3974,0.3967,0.39688,15579494,6186247.85811,7340
2024-12-16 14:10:00,0.39688,0.39704,0.39635,0.39641,11151730,4423584.49849,6100
2024-12-16 14:15:00,0.39641,0.3973,0.39584,0.39668,12851027,5095721.76788,8382
2024-12-16 14:20:00,0.39668,0.39676,0.39601,0.39601,8540681,3385836.41048,6162
