timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-16 12:00:00,4.6326,4.6559,4.6253,4.6546,1517037.5,7033112.4209,16674
2024-12-16 12:05:00,4.6546,4.668,4.6419,4.6628,1285425.8,5983334.50005,13571
2024-12-16 12:10:00,4.6628,4.6781,4.6471,4.6564,1236304.7,5765659.06304,12088
2024-12-16 12:15:00,4.6563,4.674,4.652,4.6646,952192.7,4441469.43652,9813
2024-12-16 12:20:00,4.6647,4.6783,4.6646,4.6682,606588.9,2833911.86825,8620
2024-12-16 12:25:00,4.668,4.6701,4.6478,4.6494,588734.9,2740046.89204,8525
2024-12-16 12:30:00,4.6493,4.6691,4.6423,4.6553,533523.3,2483742.52606,8154
2024-12-16 12:35:00,4.6554,4.6618,4.649,4.6531,480672.1,2238397.12509,6138
2024-12-16 12:40:00,4.6531,4.6562,4.6316,4.6405,825670.8,3832787.36541,8668
2024-12-16 12:45:00,4.6405,4.6433,4.6254,4.6274,944456.9,4376291.00497,10253
2024-12-16 12:50:00,4.6276,4.6597,4.6253,4.6531,1082783.6,5026261.31334,10144
2024-12-16 12:55:00,4.6531,4.6575,4.6398,4.64,362841.9,1687001.63908,5283
2024-12-16 13:00:00,4.64,4.6525,4.6338,4.6501,424828.1,1973204.67376,8230
2024-12-16 13:05:00,4.6495,4.6921,4.6348,4.6849,1678363.3,7838567.10806,16073
2024-12-16 13:10:00,4.6849,4.6869,4.6687,4.6727,1071984.8,5012360.48336,10982
2024-12-16 13:15:00,4.6728,4.6783,4.662,4.6734,680592.9,3179046.32393,8971
2024-12-16 13:20:00,4.6734,4.752,4.6695,4.7249,3956384.6,18677926.9236,28162
2024-12-16 13:25:00,4.7249,4.7498,4.7134,4.7374,1736764.8,8216851.33261,19069
2024-12-16 13:30:00,4.7378,4.755,4.7227,4.7361,1550756.7,7347676.12872,15114
2024-12-16 13:35:00,4.7362,4.737,4.7172,4.7264,767187.3,3626190.93013,9169
2024-12-16 13:40:00,4.7264,4.7573,4.7249,4.7473,1043325.6,4948696.92385,11285
2024-12-16 13:45:00,4.7473,4.7931,4.7461,4.7692,2204241.9,10523358.4909,20917
2024-12-16 13:50:00,4.7696,4.7728,4.7551,4.7697,1034659.7,4929591.21042,11028
2024-12-16 13:55:00,4.7701,4.7757,4.753,4.7618,1007057.0,4796839.09368,10089
2024-12-16 14:00:00,4.762,4.7698,4.7486,4.7542,1224277.6,5821991.22944,11179
2024-12-16 14:05:00,4.754,4.7642,4.7232,4.7325,1271307.3,6033711.58946,12832
2024-12-16 14:10:00,4.7322,4.7383,4.7173,4.7349,1572893.2,7435692.09059,12476
2024-12-16 14:15:00,4.7349,4.7523,4.7233,4.7375,1148799.6,5442749.63791,10603
2024-12-16 14:20:00,4.7376,4.7498,4.7215,4.7292,852175.8,4036110.32486,9714
2024-12-16 14:25:00,4.7291,4.75,4.7265,4.75,527846.7,2502220.64557,7721
2024-12-16 14:30:00,4.75,4.7694,4.7339,4.7551,1292288.8,6142378.42273,12294
2024-12-16 14:35:00,4.7552,4.7931,4.748,4.7863,2249008.9,10752032.04262,20460
2024-12-16 14:40:00,4.7862,4.7984,4.7725,4.7928,1905453.0,9123102.25821,19447
2024-12-16 14:45:00,4.7928,4.8012,4.7749,4.7891,1225450.6,5872676.90088,15620
2024-12-16 14:50:00,4.7891,4.7903,4.7557,4.7629,1023273.3,4881609.88143,14063
2024-12-16 14:55:00,4.7632,4.7679,4.7386,4.7463,1248464.7,5930699.90509,14550
2024-12-16 15:00:00,4.7464,4.7558,4.7252,4.7553,1432187.8,6786716.50698,15627
2024-12-16 15:05:00,4.7552,4.7568,4.7357,4.7415,811579.8,3853289.26215,11048
2024-12-16 15:10:00,4.7416,4.8031,4.7385,4.7714,2132556.3,10169060.93811,18564
2024-12-16 15:15:00,4.7712,4.7902,4.7607,4.7761,964116.2,4605009.72942,13794
2024-12-16 15:20:00,4.7761,4.7848,4.761,4.77,952345.5,4544854.33297,10779
2024-12-16 15:25:00,4.77,4.7884,4.7606,4.786,481832.9,2300105.13605,7790
2024-12-16 15:30:00,4.7859,4.7924,4.77,4.7897,704807.3,3371457.51965,10564
2024-12-16 15:35:00,4.7897,4.8199,4.779,4.7956,1648317.4,7919293.79785,17237
2024-12-16 15:40:00,4.7956,4.8121,4.7881,4.7907,848087.0,4069229.09662,9544
2024-12-16 15:45:00,4.7906,4.7949,4.7595,4.7649,1324687.8,6324985.72882,13354
2024-12-16 15:50:00,4.7653,4.7793,4.7572,4.7777,779710.1,3715857.77133,10255
2024-12-16 15:55:00,4.7776,4.7837,4.7708,4.7729,571257.9,2728517.83304,8051
2024-12-16 16:00:00,4.7729,4.7938,4.75,4.753,955250.8,4555117.77374,13685
2024-12-16 16:05:00,4.7529,4.775,4.7448,4.76,1143508.7,5447244.95456,12378
2024-12-16 16:10:00,4.76,4.766,4.74,4.7491,1160760.3,5514665.74295,13332
2024-12-16 16:15:00,4.7492,4.7531,4.7108,4.7292,1934789.9,9148258.93877,20463
2024-12-16 16:20:00,4.7292,4.7317,4.6795,4.6854,1946171.5,9146055.0177,18464
2024-12-16 16:25:00,4.6853,4.7052,4.6819,4.7019,1591092.6,7467413.20893,15344
2024-12-16 16:30:00,4.7019,4.708,4.6774,4.6799,995351.0,4670975.7776,14156
2024-12-16 16:35:00,4.6798,4.7113,4.6745,4.697,1137541.0,5340141.46529,14326
2024-12-16 16:40:00,4.6971,4.7228,4.6971,4.7072,834362.5,3929720.41854,11395
2024-12-16 16:45:00,4.7072,4.7079,4.6802,4.6994,784202.0,3680137.72146,12430
2024-12-16 16:50:00,4.6994,4.7189,4.6987,4.7138,595141.0,2802073.45766,9704
2024-12-16 16:55:00,4.7138,4.7156,4.6945,4.7087,432892.8,2036417.1616,7945
2024-12-16 17:00:00,4.7086,4.7264,4.7063,4.7233,562255.2,2651812.81983,9083
2024-12-16 17:05:00,4.7234,4.7418,4.7159,4.7405,626984.4,2966002.45731,9351
2024-12-16 17:10:00,4.7401,4.7479,4.721,4.7251,570514.3,2703972.37971,8892
2024-12-16 17:15:00,4.7251,4.7516,4.7222,4.7425,659614.5,3128047.5169,9864
2024-12-16 17:20:00,4.7425,4.7443,4.7243,4.7411,648345.8,3070754.97452,9008
2024-12-16 17:25:00,4.7412,4.7688,4.7377,4.7657,834699.3,3966326.6105,9920
2024-12-16 17:30:00,4.7656,4.7729,4.7468,4.7475,652076.3,3107037.42086,10438
2024-12-16 17:35:00,4.7476,4.7514,4.7324,4.7363,556676.5,2638610.18441,7923
2024-12-16 17:40:00,4.7364,4.767,4.7362,4.7589,513101.7,2439947.64643,7777
2024-12-16 17:45:00,4.7589,4.7606,4.723,4.7241,645041.4,3057234.32772,10228
2024-12-16 17:50:00,4.724,4.7262,4.7053,4.7094,884040.8,4168514.53293,10977
2024-12-16 17:55:00,4.7092,4.7251,4.7049,4.7215,354952.3,1674250.07437,5803
2024-12-16 18:00:00,4.7213,4.7583,4.7156,4.7564,1422014.7,6736842.52962,14045
