timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-16 12:00:00,1.05924,1.06634,1.05893,1.06599,2398685,2549903.21419,11069
2024-12-16 12:05:00,1.06588,1.06882,1.06365,1.06691,1992993,2125358.50848,9138
2024-12-16 12:10:00,1.06691,1.06774,1.0624,1.06402,900660,959119.76492,6180
2024-12-16 12:15:00,1.06403,1.06712,1.06166,1.06461,1309702,1394853.83128,7949
2024-12-16 12:20:00,1.06453,1.07182,1.06453,1.06991,2341902,2504006.7038,8911
2024-12-16 12:25:00,1.06991,1.07159,1.06651,1.07154,1087864,1163140.99404,6352
2024-12-16 12:30:00,1.07152,1.07556,1.06958,1.07395,2648782,2842348.36549,9246
2024-12-16 12:35:00,1.07395,1.07502,1.0713,1.0738,1513550,1624211.50745,6341
2024-12-16 12:40:00,1.07373,1.07373,1.06705,1.07124,1677548,1794712.16294,7966
2024-12-16 12:45:00,1.07123,1.07123,1.06541,1.06701,1525948,1629764.59346,8699
2024-12-16 12:50:00,1.06702,1.06883,1.06551,1.06693,1344762,1435485.13753,6279
2024-12-16 12:55:00,1.06707,1.06717,1.06012,1.06094,1766873,1879005.76738,7582
2024-12-16 13:00:00,1.06092,1.06405,1.05853,1.06258,1467052,1556930.31057,7489
2024-12-16 13:05:00,1.06271,1.06643,1.05566,1.06342,3232807,3431548.95919,14270
2024-12-16 13:10:00,1.06341,1.06699,1.06269,1.06371,1227631,1306883.92429,6852
2024-12-16 13:15:00,1.06372,1.0677,1.06059,1.06175,3872921,4121933.2505,12355
2024-12-16 13:20:00,1.06166,1.07312,1.06067,1.07073,3732483,3988524.82243,9281
2024-12-16 13:25:00,1.07065,1.07088,1.06722,1.06884,1114677,1191610.88141,5297
2024-12-16 13:30:00,1.06884,1.07042,1.06635,1.06686,1405528,1502303.57659,5725
2024-12-16 13:35:00,1.06681,1.06761,1.06221,1.06471,1311219,1396324.31299,6127
2024-12-16 13:40:00,1.06471,1.07035,1.06471,1.06846,730936,781031.51914,3857
2024-12-16 13:45:00,1.06846,1.06893,1.06289,1.06289,1398112,1489844.44506,6388
2024-12-16 13:50:00,1.06289,1.06315,1.05835,1.06232,1414378,1500258.45629,6665
2024-12-16 13:55:00,1.06221,1.06705,1.06163,1.06614,966958,1029120.62506,5194
2024-12-16 14:00:00,1.06624,1.07194,1.06543,1.07034,1536535,1642251.8933,6703
2024-12-16 14:05:00,1.07036,1.07378,1.0678,1.06843,1513158,1620096.28627,7316
2024-12-16 14:10:00,1.06838,1.06979,1.06486,1.06511,831972,888049.75935,5052
2024-12-16 14:15:00,1.06516,1.0682,1.06278,1.06552,972612,1035847.41195,5944
2024-12-16 14:20:00,1.06551,1.06626,1.0622,1.06221,750646,799000.52808,5517
2024-12-16 14:25:00,1.06221,1.06395,1.06,1.06178,1019066,1082425.93095,6377
2024-12-16 14:30:00,1.0619,1.06707,1.06111,1.06324,1070404,1139015.43673,8218
2024-12-16 14:35:00,1.06327,1.07085,1.06144,1.06952,2448425,2614267.81107,14379
2024-12-16 14:40:00,1.06952,1.06952,1.0614,1.06625,1917947,2043263.58865,11397
2024-12-16 14:45:00,1.06623,1.07531,1.06276,1.07087,2787617,2984187.84121,15519
2024-12-16 14:50:00,1.07087,1.07092,1.05917,1.062,3026809,3219372.30447,16083
2024-12-16 14:55:00,1.06198,1.06325,1.0511,1.05541,5196850,5486992.28475,20685
2024-12-16 15:00:00,1.05541,1.06199,1.052,1.05863,2536652,2679906.97554,15532
2024-12-16 15:05:00,1.05893,1.05896,1.05243,1.0568,1829758,1931702.05462,13011
2024-12-16 15:10:00,1.05681,1.06426,1.0551,1.06352,2238694,2374544.76318,13407
2024-12-16 15:15:00,1.06352,1.06931,1.05933,1.06827,2571041,2739434.12696,14825
2024-12-16 15:20:00,1.06826,1.06924,1.06213,1.06336,1860517,1982958.61648,10583
2024-12-16 15:25:00,1.06345,1.06543,1.05747,1.05884,2125976,2256357.65812,12016
2024-12-16 15:30:00,1.0588,1.06117,1.0533,1.05956,2132212,2254432.06039,12849
2024-12-16 15:35:00,1.05936,1.06302,1.05727,1.06053,1501810,1592292.91007,10710
2024-12-16 15:40:00,1.06048,1.0635,1.05856,1.05866,1051622,1115818.83076,7573
2024-12-16 15:45:00,1.05872,1.0591,1.05289,1.05496,1838652,1940600.87576,10265
2024-12-16 15:50:00,1.05491,1.0588,1.05343,1.05806,1079970,1139556.55268,6877
2024-12-16 15:55:00,1.05806,1.06044,1.05639,1.05901,928153,982764.31607,5442
2024-12-16 16:00:00,1.05903,1.06481,1.05636,1.05638,2256149,2392591.7707,11295
2024-12-16 16:05:00,1.05639,1.06969,1.05617,1.06926,3479838,3702044.53369,12053
2024-12-16 16:10:00,1.06938,1.07228,1.06411,1.06691,3565407,3811234.87957,15253
2024-12-16 16:15:00,1.06691,1.06915,1.05942,1.06361,1815534,1931843.85979,9901
2024-12-16 16:20:00,1.06358,1.0639,1.05532,1.05692,1732905,1835131.62411,9261
2024-12-16 16:25:00,1.05692,1.06083,1.05613,1.05884,1042163,1103031.41558,7130
2024-12-16 16:30:00,1.05884,1.06883,1.0564,1.06685,4145944,4411546.87408,16010
2024-12-16 16:35:00,1.06693,1.07994,1.06518,1.07519,3293439,3531434.76807,15051
2024-12-16 16:40:00,1.07519,1.08564,1.07501,1.07974,5309572,5735123.17968,19043
2024-12-16 16:45:00,1.07977,1.08,1.06728,1.07334,4522808,4851326.21952,20125
2024-12-16 16:50:00,1.07335,1.08322,1.07248,1.08008,3160288,3408082.0626,14684
2024-12-16 16:55:00,1.08003,1.08003,1.07534,1.07809,1696725,1827786.40581,8910
2024-12-16 17:00:00,1.0781,1.0835,1.07625,1.08168,2844435,3074282.02313,11515
2024-12-16 17:05:00,1.08168,1.08592,1.0792,1.08483,2206822,2387335.8357,10711
2024-12-16 17:10:00,1.08482,1.09215,1.08405,1.09185,5539602,6036074.14088,18627
2024-12-16 17:15:00,1.09185,1.09654,1.08854,1.09611,2874488,3139806.57274,12745
2024-12-16 17:20:00,1.09611,1.10588,1.09519,1.10212,4112037,4526245.68329,16402
2024-12-16 17:25:00,1.10212,1.10521,1.09876,1.10389,2703458,2980556.68742,11107
2024-12-16 17:30:00,1.10389,1.10951,1.09943,1.1074,2896603,3201664.00702,12312
2024-12-16 17:35:00,1.10739,1.11221,1.10125,1.10153,2658644,2944537.70763,13453
2024-12-16 17:40:00,1.10158,1.11271,1.10124,1.11233,2594076,2873369.55174,12321
2024-12-16 17:45:00,1.11241,1.11539,1.10239,1.10246,3590481,3981236.78615,14132
2024-12-16 17:50:00,1.10247,1.10544,1.09337,1.09589,3957385,4344445.97128,15508
2024-12-16 17:55:00,1.09587,1.11329,1.09337,1.10154,4200860,4629276.32528,16790
2024-12-16 18:00:00,1.10154,1.10362,1.09812,1.09968,1770449,1948661.6821,9971
2024-12-16 18:05:00,1.09968,1.10751,1.09912,1.10585,1334260,1473195.96888,7644
2024-12-16 18:10:00,1.10585,1.10788,1.10519,1.10591,630559,697692.03572,4639
2024-12-16 18:15:00,1.10591,1.10956,1.10194,1.10213,1297287,1433343.22405,6847
2024-12-16 18:20:00,1.10213,1.10654,1.1004,1.10312,892801,985455.54266,6157
2024-12-16 18:25:00,1.10313,1.10331,1.08361,1.09507,3982275,4360128.1086,14100
2024-12-16 18:30:00,1.09508,1.09717,1.09002,1.09164,1674342,1830681.29978,7478
2024-12-16 18:35:00,1.09164,1.093,1.08859,1.09087,1714026,1869375.38683,6171
2024-12-16 18:40:00,1.09074,1.09329,1.09055,1.09293,934545,1020547.78688,4413
2024-12-16 18:45:00,1.09281,1.09927,1.09082,1.09869,1565092,1714545.18056,6174
2024-12-16 18:50:00,1.09872,1.10555,1.09834,1.10085,2064642,2276480.89358,8520
2024-12-16 18:55:00,1.10086,1.10481,1.10065,1.1029,1729177,1906801.81207,7183
2024-12-16 19:00:00,1.10281,1.10303,1.09251,1.09337,3410616,3736736.65355,12156
2024-12-16 19:05:00,1.09325,1.09951,1.09264,1.09411,1669483,1829632.86689,8048
2024-12-16 19:10:00,1.0941,1.0941,1.0851,1.08676,2254433,2457142.85195,8743
2024-12-16 19:15:00,1.08677,1.08841,1.0782,1.0841,3570488,3862746.75949,12495
2024-12-16 19:20:00,1.08412,1.0865,1.08022,1.08602,1308195,1416843.46167,7057
2024-12-16 19:25:00,1.08602,1.08767,1.08067,1.08253,971906,1053208.76541,6018
2024-12-16 19:30:00,1.08279,1.08667,1.08008,1.08411,987592,1069762.36096,6253
2024-12-16 19:35:00,1.08407,1.08695,1.08355,1.08683,460745,500103.72493,3591
2024-12-16 19:40:00,1.08683,1.08793,1.08231,1.08612,1600958,1738611.67077,5074
2024-12-16 19:45:00,1.08611,1.08628,1.08008,1.08201,894338,967897.51054,4819
2024-12-16 19:50:00,1.08201,1.08466,1.08087,1.0839,581329,629302.28672,3807
2024-12-16 19:55:00,1.08384,1.08622,1.08304,1.08491,557503,604977.85599,3114
2024-12-16 20:00:00,1.08506,1.0887,1.08041,1.08245,1409669,1528531.98061,6676
2024-12-16 20:05:00,1.08244,1.0862,1.0814,1.08583,546129,591788.22573,3275
2024-12-16 20:10:00,1.08595,1.09096,1.085,1.09089,1654571,1801251.0961,7106
2024-12-16 20:15:00,1.09089,1.09578,1.08984,1.09315,1606093,1755959.07744,5525
2024-12-16 20:20:00,1.09315,1.09391,1.08855,1.08873,826823,903101.77011,4587
2024-12-16 20:25:00,1.08873,1.09423,1.08701,1.09124,521796,569055.50844,4118
2024-12-16 20:30:00,1.09128,1.09316,1.08695,1.0885,1085168,1182457.96282,5184
2024-12-16 20:35:00,1.0885,1.0891,1.08505,1.08703,566930,616370.04588,4084
2024-12-16 20:40:00,1.08698,1.08952,1.08555,1.08803,300116,326524.38457,2880
2024-12-16 20:45:00,1.08806,1.08821,1.07856,1.08066,1344675,1454965.02994,6876
2024-12-16 20:50:00,1.08054,1.08321,1.07892,1.08154,870390,941028.31119,4933
2024-12-16 20:55:00,1.08141,1.08455,1.08083,1.08194,539141,583606.27871,4363
2024-12-16 21:00:00,1.08181,1.08579,1.0812,1.08228,483741,524078.49472,4279
2024-12-16 21:05:00,1.08227,1.08514,1.07863,1.07863,582753,630319.17684,4395
2024-12-16 21:10:00,1.07863,1.08203,1.07626,1.07823,1059139,1142832.39961,5097
2024-12-16 21:15:00,1.07822,1.08235,1.07651,1.07963,670975,723960.46947,4426
2024-12-16 21:20:00,1.07967,1.0842,1.07886,1.08293,638098,690457.55343,3912
2024-12-16 21:25:00,1.083,1.08487,1.08207,1.08339,425588,461026.13799,3345
2024-12-16 21:30:00,1.08331,1.09006,1.08313,1.08437,1424551,1546971.2929,6510
2024-12-16 21:35:00,1.08437,1.08961,1.08383,1.08627,512174,556519.28513,3522
2024-12-16 21:40:00,1.08627,1.08881,1.08577,1.08857,259993,282762.24059,2170
2024-12-16 21:45:00,1.08858,1.09291,1.08858,1.09212,821929,897011.39557,4390
2024-12-16 21:50:00,1.09212,1.09282,1.08803,1.08967,873320,951971.19268,4365
2024-12-16 21:55:00,1.0897,1.09082,1.08894,1.08976,339404,369892.82867,2566
2024-12-16 22:00:00,1.08982,1.09387,1.0896,1.09383,574663,627666.187,3760
2024-12-16 22:05:00,1.09382,1.09427,1.09148,1.09248,432960,473173.01045,2730
2024-12-16 22:10:00,1.09248,1.10056,1.09243,1.10028,962529,1055750.79753,4900
2024-12-16 22:15:00,1.10027,1.10069,1.09568,1.09736,897641,985108.37253,2972
2024-12-16 22:20:00,1.09721,1.10598,1.09649,1.10126,1661197,1830537.59766,4942
2024-12-16 22:25:00,1.10126,1.10667,1.1006,1.10582,1625980,1794302.04876,4453
2024-12-16 22:30:00,1.10582,1.10582,1.10149,1.1046,664523,733483.13876,2933
2024-12-16 22:35:00,1.10477,1.10601,1.10147,1.10516,437999,483397.73593,2585
2024-12-16 22:40:00,1.10524,1.10582,1.10226,1.10263,362603,400192.95438,2146
2024-12-16 22:45:00,1.10261,1.10291,1.09704,1.1,853152,938330.50807,3842
2024-12-16 22:50:00,1.10002,1.1002,1.09285,1.09354,809056,886642.65917,3848
2024-12-16 22:55:00,1.0935,1.09729,1.09173,1.09626,908430,994307.1624,4175
2024-12-16 23:00:00,1.09626,1.09756,1.09301,1.09456,774011,847740.88332,5154
2024-12-16 23:05:00,1.09455,1.09455,1.08654,1.08678,1435730,1564796.48894,5912
2024-12-16 23:10:00,1.08681,1.09211,1.08681,1.09068,529536,576811.40527,3224
2024-12-16 23:15:00,1.09067,1.09405,1.08675,1.08698,649879,709030.08648,4501
2024-12-16 23:20:00,1.08698,1.08991,1.08199,1.08236,1019454,1106869.46169,6007
2024-12-16 23:25:00,1.08242,1.08478,1.07917,1.08233,1204172,1302220.95748,6581
2024-12-16 23:30:00,1.08235,1.08367,1.07953,1.07978,544947,589340.13327,3672
2024-12-16 23:35:00,1.07973,1.08198,1.0769,1.0769,611942,660238.74105,4306
2024-12-16 23:40:00,1.07689,1.0798,1.07683,1.07863,651350,702190.72678,3779
2024-12-16 23:45:00,1.07863,1.08713,1.07863,1.08626,640695,693671.02733,4407
2024-12-16 23:50:00,1.08625,1.08652,1.08271,1.0843,418890,454403.94041,3418
2024-12-16 23:55:00,1.0843,1.08441,1.0826,1.08407,304690,330071.532,2443
2024-12-17 00:00:00,1.08407,1.08655,1.07367,1.07483,1969516,2125431.16148,8565
2024-12-17 00:05:00,1.07471,1.07503,1.06281,1.06625,3576106,3819387.33004,13944
2024-12-17 00:10:00,1.06624,1.07184,1.0581,1.07009,3259980,3463884.0555,13856
2024-12-17 00:15:00,1.07021,1.08024,1.06176,1.07692,3839355,4110310.84505,16174
2024-12-17 00:20:00,1.07695,1.07916,1.07191,1.07272,1597311,1717968.70975,9545
2024-12-17 00:25:00,1.07273,1.07288,1.06276,1.06778,2214259,2364086.03849,11610
2024-12-17 00:30:00,1.06778,1.0714,1.06143,1.06143,2260145,2409327.06616,11310
2024-12-17 00:35:00,1.06143,1.06339,1.05504,1.05682,2339875,2478768.49703,11615
2024-12-17 00:40:00,1.05683,1.06151,1.05613,1.05759,1801262,1907076.47492,9516
2024-12-17 00:45:00,1.05766,1.06106,1.05603,1.06106,1819055,1926014.10597,8369
2024-12-17 00:50:00,1.06106,1.06165,1.05642,1.06044,1901323,2015808.32693,8745
2024-12-17 00:55:00,1.06043,1.06084,1.0446,1.04642,7040776,7397246.41423,20749
2024-12-17 01:00:00,1.04638,1.05356,1.04541,1.05291,2404631,2520007.17323,11627
2024-12-17 01:05:00,1.0531,1.0649,1.05305,1.06211,2095370,2221025.18273,10426
2024-12-17 01:10:00,1.06211,1.06621,1.05951,1.05977,1570335,1668225.76164,8039
2024-12-17 01:15:00,1.05995,1.06503,1.05284,1.0647,1774304,1877976.91679,10043
2024-12-17 01:20:00,1.06473,1.07067,1.06143,1.06826,1972359,2101227.00382,9231
2024-12-17 01:25:00,1.06821,1.07017,1.06589,1.06777,2029309,2167621.05224,5606
2024-12-17 01:30:00,1.06777,1.06937,1.06379,1.06499,881656,940135.45231,5106
2024-12-17 01:35:00,1.06499,1.06842,1.06207,1.0669,922629,983071.93394,5838
2024-12-17 01:40:00,1.06691,1.07087,1.06619,1.0689,1265243,1352290.61332,5901
2024-12-17 01:45:00,1.06889,1.07172,1.06708,1.07071,1176280,1258055.44201,5623
2024-12-17 01:50:00,1.07053,1.07069,1.06663,1.06852,922169,985336.80802,4409
2024-12-17 01:55:00,1.06852,1.06864,1.06472,1.0656,363469,387488.6108,2959
2024-12-17 02:00:00,1.06569,1.0704,1.0652,1.06802,484422,517065.6748,3448
2024-12-17 02:05:00,1.06801,1.06962,1.06731,1.06814,450833,481720.85128,2965
2024-12-17 02:10:00,1.06793,1.07043,1.06611,1.06895,541746,578780.16009,3405
2024-12-17 02:15:00,1.0691,1.0756,1.0675,1.07201,1792769,1922293.62653,7375
2024-12-17 02:20:00,1.07202,1.07244,1.06514,1.06669,793950,848067.7075,4611
2024-12-17 02:25:00,1.06668,1.07085,1.06623,1.0704,636604,680477.05822,3931
2024-12-17 02:30:00,1.07046,1.07105,1.06445,1.06474,799560,853694.41768,3991
2024-12-17 02:35:00,1.06473,1.06645,1.06265,1.06299,647824,689647.54881,4360
2024-12-17 02:40:00,1.06299,1.06539,1.0617,1.063,519654,552658.80035,3455
2024-12-17 02:45:00,1.06301,1.06513,1.06067,1.06182,611225,649686.56298,4210
2024-12-17 02:50:00,1.06193,1.06273,1.05801,1.05915,683183,723965.77528,4354
2024-12-17 02:55:00,1.05916,1.06054,1.05789,1.06035,577576,611794.14978,3270
2024-12-17 03:00:00,1.06018,1.07223,1.05982,1.07211,2086837,2228329.11935,7905
2024-12-17 03:05:00,1.07211,1.07592,1.0716,1.07479,1142961,1227824.10555,5259
2024-12-17 03:10:00,1.07479,1.07581,1.07099,1.07233,839489,900683.23307,4228
2024-12-17 03:15:00,1.07233,1.07708,1.07233,1.07469,750637,806626.85532,4125
2024-12-17 03:20:00,1.07481,1.07953,1.07479,1.0764,904423,973875.31147,4694
2024-12-17 03:25:00,1.07639,1.07828,1.07494,1.07505,712384,766952.04314,3863
2024-12-17 03:30:00,1.07505,1.0752,1.06935,1.0709,1050813,1125996.47603,5563
2024-12-17 03:35:00,1.07096,1.07209,1.06813,1.07066,692277,740903.76164,4344
2024-12-17 03:40:00,1.07064,1.07444,1.06959,1.07145,913355,978654.15463,5058
2024-12-17 03:45:00,1.07145,1.07333,1.07021,1.07104,672247,720406.797,3978
2024-12-17 03:50:00,1.07121,1.07157,1.06678,1.06769,1019933,1089674.31286,4948
2024-12-17 03:55:00,1.06774,1.06952,1.06634,1.06682,519848,554890.69186,3326
2024-12-17 04:00:00,1.06677,1.06751,1.06009,1.06499,1301181,1383487.53113,6628
2024-12-17 04:05:00,1.06499,1.06535,1.06183,1.06277,873279,929129.96817,4513
2024-12-17 04:10:00,1.06277,1.06446,1.05936,1.05993,903584,958973.30458,5141
2024-12-17 04:15:00,1.05993,1.06182,1.05597,1.05771,1097085,1161257.83459,5932
2024-12-17 04:20:00,1.05763,1.05865,1.05279,1.05474,1207379,1273909.9016,5358
2024-12-17 04:25:00,1.05452,1.05662,1.05199,1.05234,671292,707549.05687,4506
2024-12-17 04:30:00,1.05237,1.05301,1.04766,1.04918,2350726,2467842.77576,8735
2024-12-17 04:35:00,1.04918,1.05113,1.04618,1.04932,1321566,1385140.62672,6358
2024-12-17 04:40:00,1.04931,1.051,1.04655,1.04777,843770,884878.14251,4721
2024-12-17 04:45:00,1.04781,1.05437,1.0478,1.05388,973998,1024195.60866,4994
2024-12-17 04:50:00,1.05388,1.05748,1.05148,1.05577,636291,671332.32048,3638
2024-12-17 04:55:00,1.05583,1.0565,1.05284,1.054,594790,627274.72956,3431
