timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-16 09:35:00,2.9501,2.9667,2.9351,2.9534,578161.1,1706831.56765,6778
2024-12-16 09:40:00,2.9537,2.9764,2.9482,2.9707,538854.2,1595327.28498,6475
2024-12-16 09:45:00,2.9711,2.9759,2.9378,2.9409,697446.0,2061253.09413,8873
2024-12-16 09:50:00,2.9404,2.9448,2.9224,2.9324,661078.3,1937939.56127,8521
2024-12-16 09:55:00,2.9323,2.9398,2.9222,2.931,527487.3,1545780.08887,6866
2024-12-16 10:00:00,2.9306,2.9322,2.914,2.9143,639816.3,1869174.22583,7473
2024-12-16 10:05:00,2.9143,2.9227,2.8743,2.9028,1609863.4,4666743.3141,16153
2024-12-16 10:10:00,2.9028,2.9129,2.8907,2.894,681718.9,1978183.80092,7967
2024-12-16 10:15:00,2.8945,2.8977,2.8711,2.8823,696161.7,2008204.61993,8544
2024-12-16 10:20:00,2.8829,2.8899,2.8592,2.8802,773035.4,2222708.08972,8117
2024-12-16 10:25:00,2.8799,2.9167,2.878,2.9046,806098.4,2339571.20008,9645
2024-12-16 10:30:00,2.9045,2.9401,2.8921,2.9259,887220.5,2585841.63734,9367
2024-12-16 10:35:00,2.9258,2.9505,2.9193,2.9395,928613.8,2728074.45615,10759
2024-12-16 10:40:00,2.939,2.9541,2.9082,2.9277,1455235.2,4266190.87934,13172
2024-12-16 10:45:00,2.9275,2.9319,2.9031,2.9178,844938.6,2464304.59634,9975
2024-12-16 10:50:00,2.9177,2.9381,2.9113,2.929,451958.2,1322726.13205,5707
2024-12-16 10:55:00,2.9288,2.9451,2.924,2.9422,521055.4,1530899.62614,6661
2024-12-16 11:00:00,2.942,2.942,2.9054,2.918,630856.3,1842903.07773,9814
2024-12-16 11:05:00,2.918,2.9208,2.9104,2.9206,341699.9,996330.82136,4669
2024-12-16 11:10:00,2.92,2.9349,2.9117,2.9153,453257.8,1324525.81655,5914
2024-12-16 11:15:00,2.9153,2.9275,2.8958,2.8971,493459.9,1436367.52209,7475
2024-12-16 11:20:00,2.897,2.9191,2.8912,2.9021,604115.8,1754653.38238,8010
2024-12-16 11:25:00,2.9027,2.9034,2.8731,2.8734,721666.3,2082785.33145,9150
2024-12-16 11:30:00,2.8744,2.8871,2.8667,2.8776,688877.7,1980904.94951,9347
2024-12-16 11:35:00,2.8777,2.8932,2.8626,2.8883,717098.8,2064723.26208,9556
2024-12-16 11:40:00,2.8882,2.89,2.8682,2.8787,565118.2,1626032.63458,7332
2024-12-16 11:45:00,2.8789,2.8847,2.8427,2.8639,989368.1,2832221.22202,12493
2024-12-16 11:50:00,2.8631,2.87,2.833,2.8537,797494.3,2275827.93208,10391
2024-12-16 11:55:00,2.8538,2.8633,2.8441,2.8552,679542.8,1938932.00149,9571
2024-12-16 12:00:00,2.8552,2.8676,2.8471,2.8625,565446.5,1616138.77744,8918
2024-12-16 12:05:00,2.863,2.8828,2.8573,2.8773,800087.7,2298087.89677,10077
2024-12-16 12:10:00,2.877,2.8858,2.8618,2.882,463400.8,1332399.85651,6738
2024-12-16 12:15:00,2.8824,2.8916,2.867,2.8706,467116.5,1344654.67153,6857
2024-12-16 12:20:00,2.8706,2.884,2.8686,2.8696,277402.8,797886.71421,4144
2024-12-16 12:25:00,2.8694,2.8733,2.8576,2.8673,419553.3,1202256.98634,6373
2024-12-16 12:30:00,2.8671,2.8772,2.8561,2.8572,339518.3,973156.67839,5176
2024-12-16 12:35:00,2.8572,2.8612,2.8237,2.8297,960005.6,2727622.66079,11702
2024-12-16 12:40:00,2.8295,2.834,2.8142,2.8304,771509.3,2176706.64427,9386
2024-12-16 12:45:00,2.8305,2.8359,2.8152,2.8204,508678.3,1437286.45705,6496
2024-12-16 12:50:00,2.8204,2.8296,2.8191,2.8236,359927.9,1016446.22998,4889
2024-12-16 12:55:00,2.8233,2.8331,2.8178,2.831,345306.9,975672.9264,4729
2024-12-16 13:00:00,2.8311,2.8325,2.8041,2.8241,652677.5,1839802.64413,8343
2024-12-16 13:05:00,2.8237,2.8445,2.8075,2.8418,654481.4,1850630.78423,7808
2024-12-16 13:10:00,2.842,2.8472,2.8234,2.8375,471472.0,1337525.92876,5929
2024-12-16 13:15:00,2.8379,2.8499,2.8317,2.8476,402308.5,1143663.2911,5364
2024-12-16 13:20:00,2.8476,2.8899,2.8444,2.883,1166364.6,3349297.62813,14219
2024-12-16 13:25:00,2.8828,2.883,2.86,2.8736,420763.7,1207442.90498,6178
2024-12-16 13:30:00,2.8734,2.8852,2.8697,2.8821,468499.3,1348408.31803,6073
2024-12-16 13:35:00,2.8821,2.8826,2.8547,2.8676,353589.3,1013833.80141,5822
2024-12-16 13:40:00,2.8679,2.8864,2.8667,2.8827,325859.2,937802.36533,4933
2024-12-16 13:45:00,2.8825,2.887,2.867,2.867,354600.8,1021363.56065,5188
2024-12-16 13:50:00,2.867,2.8695,2.8456,2.8571,473683.6,1353760.918,6614
2024-12-16 13:55:00,2.857,2.8775,2.8543,2.8746,235001.7,673020.9119,3775
2024-12-16 14:00:00,2.8754,2.8792,2.8672,2.8678,351927.4,1011573.90438,5017
2024-12-16 14:05:00,2.8678,2.9208,2.8614,2.91,905429.7,2622399.51979,10828
2024-12-16 14:10:00,2.9097,2.9358,2.9041,2.908,916907.0,2676622.73328,11058
2024-12-16 14:15:00,2.9073,2.9337,2.9005,2.9273,928365.4,2708504.07113,11905
2024-12-16 14:20:00,2.9272,2.9342,2.9042,2.9086,697942.4,2037816.92813,9330
2024-12-16 14:25:00,2.9081,2.92,2.9023,2.9185,352551.2,1026245.58936,5300
