timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-16 12:00:00,382.41,385.14,381.67,384.6,14429.9,5536570.176,13669
2024-12-16 12:05:00,384.59,384.59,381.24,382.65,14213.5,5442047.091,12354
2024-12-16 12:10:00,382.63,383.25,378.6,379.92,21717.0,8270658.405,16024
2024-12-16 12:15:00,379.91,380.95,378.62,379.68,12908.0,4902315.68,10945
2024-12-16 12:20:00,379.68,382.4,379.43,380.12,11999.3,4571382.659,9835
2024-12-16 12:25:00,380.11,380.48,378.67,380.22,7992.3,3033239.98,7809
2024-12-16 12:30:00,380.26,384.9,380.07,383.85,18856.0,7227156.17,12747
2024-12-16 12:35:00,383.85,384.82,381.62,382.78,11137.0,4266860.61,9376
2024-12-16 12:40:00,382.78,382.93,379.4,380.18,9740.0,3707599.725,9591
2024-12-16 12:45:00,380.19,381.78,378.8,380.27,12379.0,4705659.386,10461
2024-12-16 12:50:00,380.26,383.42,380.13,383.2,9305.3,3556542.679,8010
2024-12-16 12:55:00,383.2,383.56,380.52,381.19,6948.7,2652538.288,6521
2024-12-16 13:00:00,381.18,383.17,380.62,382.9,6548.1,2500785.135,7634
2024-12-16 13:05:00,382.9,384.42,380.05,384.04,8599.0,3287469.145,11716
2024-12-16 13:10:00,384.05,389.5,383.42,389.21,22686.6,8785030.935,18013
2024-12-16 13:15:00,389.2,391.76,387.43,388.95,22901.6,8923412.789,18316
2024-12-16 13:20:00,388.96,391.74,387.68,389.95,23580.2,9179324.855,17656
2024-12-16 13:25:00,389.99,390.5,386.89,388.29,10783.7,4195497.982,11009
2024-12-16 13:30:00,388.29,388.69,386.55,387.0,7838.1,3037254.613,7615
2024-12-16 13:35:00,387.0,387.17,382.04,382.32,16102.2,6197290.685,14433
2024-12-16 13:40:00,382.31,383.85,381.2,382.66,11220.2,4292604.499,10306
2024-12-16 13:45:00,382.65,383.38,380.59,380.6,9635.3,3681566.739,9100
2024-12-16 13:50:00,380.59,380.67,374.51,374.54,35335.2,13312830.827,24054
2024-12-16 13:55:00,374.54,376.14,372.62,374.96,41420.9,15504902.795,22542
2024-12-16 14:00:00,374.97,380.18,374.9,377.1,24277.6,9176486.037,17338
2024-12-16 14:05:00,377.09,378.36,376.34,377.1,10216.7,3853575.371,9536
2024-12-16 14:10:00,377.09,377.13,374.38,375.03,17129.9,6442173.139,11913
2024-12-16 14:15:00,375.03,377.72,374.56,376.39,9173.6,3448949.797,8853
2024-12-16 14:20:00,376.39,377.31,375.56,376.06,6459.6,2431914.486,6054
2024-12-16 14:25:00,375.99,378.16,375.67,378.1,5315.0,2004862.379,6235
2024-12-16 14:30:00,378.12,380.28,377.93,378.81,8023.6,3042429.207,9365
2024-12-16 14:35:00,378.83,382.31,378.51,380.94,14190.0,5408400.626,13747
2024-12-16 14:40:00,380.93,381.0,378.32,380.58,9131.0,3470167.286,9233
2024-12-16 14:45:00,380.57,382.11,378.62,379.45,12182.4,4638845.043,12050
2024-12-16 14:50:00,379.46,379.63,375.27,377.7,12178.2,4598787.135,12289
2024-12-16 14:55:00,377.7,378.12,374.49,375.49,12872.5,4837142.335,12308
2024-12-16 15:00:00,375.5,381.29,374.37,378.63,18857.1,7119808.056,14416
2024-12-16 15:05:00,378.61,378.61,376.06,377.1,7528.3,2840691.341,9166
2024-12-16 15:10:00,377.11,378.62,376.83,377.89,5635.8,2128640.708,8212
2024-12-16 15:15:00,377.92,379.18,375.7,379.0,10371.0,3912833.926,11072
2024-12-16 15:20:00,379.01,381.01,378.59,379.46,7998.0,3037112.743,8301
2024-12-16 15:25:00,379.46,381.96,379.21,380.61,6492.4,2471781.268,8059
2024-12-16 15:30:00,380.6,382.72,379.43,382.59,8245.3,3139176.623,8926
2024-12-16 15:35:00,382.59,385.44,381.54,385.27,13816.5,5303103.098,11807
2024-12-16 15:40:00,385.26,386.98,383.9,386.66,13537.0,5220081.953,9992
2024-12-16 15:45:00,386.65,386.94,384.66,385.8,9041.0,3488731.19,9812
2024-12-16 15:50:00,385.78,386.64,384.96,385.76,6280.8,2423716.787,7048
2024-12-16 15:55:00,385.79,386.32,383.02,384.14,8407.7,3233654.419,8641
2024-12-16 16:00:00,384.13,385.15,382.32,383.08,7888.7,3025052.127,9330
2024-12-16 16:05:00,383.07,386.9,382.81,386.82,8134.1,3131927.703,9553
2024-12-16 16:10:00,386.85,389.54,384.32,384.77,18847.2,7290153.585,17941
2024-12-16 16:15:00,384.78,385.4,380.88,381.46,14404.9,5513129.653,13513
2024-12-16 16:20:00,381.46,381.49,377.38,378.33,12773.3,4843131.415,12020
2024-12-16 16:25:00,378.34,379.46,376.05,376.66,12021.2,4542414.541,10111
2024-12-16 16:30:00,376.67,379.5,374.88,375.05,15115.0,5696095.465,14929
2024-12-16 16:35:00,375.05,376.2,373.87,374.49,14437.4,5414610.949,13549
2024-12-16 16:40:00,374.58,376.7,373.68,375.66,16234.8,6092191.222,11693
2024-12-16 16:45:00,375.67,377.9,375.08,376.89,8337.1,3137759.456,9298
2024-12-16 16:50:00,376.91,378.54,375.5,377.69,8326.5,3136373.293,8342
2024-12-16 16:55:00,377.7,378.54,376.03,376.14,5553.1,2094775.191,7217
2024-12-16 17:00:00,376.06,377.52,375.92,376.54,4513.6,1699348.185,6606
2024-12-16 17:05:00,376.55,377.57,375.97,377.57,3727.9,1403906.763,5432
2024-12-16 17:10:00,377.57,379.62,376.21,376.93,4499.9,1700355.421,6860
2024-12-16 17:15:00,376.93,379.71,375.42,379.69,7253.5,2734875.104,7967
2024-12-16 17:20:00,379.68,381.4,377.92,380.3,15782.3,6001191.057,13750
2024-12-16 17:25:00,380.31,380.36,377.86,378.33,4317.7,1636435.947,6028
2024-12-16 17:30:00,378.3,380.99,377.06,380.14,7368.5,2792194.811,8647
2024-12-16 17:35:00,380.13,384.14,380.12,382.69,9283.9,3552644.023,9473
2024-12-16 17:40:00,382.68,386.95,382.18,386.87,12065.2,4639980.134,11048
2024-12-16 17:45:00,386.82,389.69,385.89,386.56,23533.7,9133897.419,18870
2024-12-16 17:50:00,386.55,386.58,382.93,383.73,12763.9,4908002.754,13321
2024-12-16 17:55:00,383.71,387.89,382.85,387.8,12315.1,4742006.445,10501
2024-12-16 18:00:00,387.82,389.11,386.12,386.82,11890.1,4607928.659,12884
2024-12-16 18:05:00,386.82,387.58,384.83,385.5,7741.8,2989390.107,9039
2024-12-16 18:10:00,385.51,387.07,384.86,386.2,4351.4,1679982.383,6468
2024-12-16 18:15:00,386.22,387.46,383.29,383.73,5852.7,2253884.288,7636
2024-12-16 18:20:00,383.71,385.54,383.08,384.13,5308.4,2040030.061,7367
2024-12-16 18:25:00,384.13,384.68,383.03,383.38,4956.4,1902093.586,5800
2024-12-16 18:30:00,383.38,384.23,381.39,383.95,6163.1,2358619.412,7044
2024-12-16 18:35:00,383.96,388.31,383.78,388.08,8142.0,3145250.333,10499
2024-12-16 18:40:00,388.05,390.98,387.89,389.29,12210.0,4755466.023,11863
2024-12-16 18:45:00,389.29,391.71,387.51,391.1,13003.2,5060336.43,11573
2024-12-16 18:50:00,391.1,397.12,390.9,396.36,32252.3,12733799.326,28974
2024-12-16 18:55:00,396.36,398.82,392.17,393.04,25000.1,9891899.494,24523
2024-12-16 19:00:00,393.08,393.58,388.25,388.33,13385.8,5226919.349,15602
2024-12-16 19:05:00,388.33,394.22,387.87,392.83,12042.2,4713651.202,14576
2024-12-16 19:10:00,392.81,393.8,390.83,392.29,7596.4,2980464.942,11117
2024-12-16 19:15:00,392.31,393.38,387.87,389.71,10138.1,3954435.857,13912
2024-12-16 19:20:00,389.78,391.4,388.32,389.66,8354.0,3255631.416,12348
2024-12-16 19:25:00,389.65,391.61,387.53,389.11,6434.9,2506851.055,10547
2024-12-16 19:30:00,389.1,391.71,388.75,390.12,6397.7,2496237.895,9805
2024-12-16 19:35:00,390.12,394.74,390.11,393.3,15196.7,5974503.973,15919
2024-12-16 19:40:00,393.3,395.11,392.42,394.04,5157.3,2030697.705,7921
2024-12-16 19:45:00,394.09,395.04,390.77,391.23,5770.5,2266360.642,8703
2024-12-16 19:50:00,391.23,393.63,390.3,392.29,7146.5,2803332.064,8211
2024-12-16 19:55:00,392.3,394.71,391.9,393.89,5860.1,2305798.718,7020
2024-12-16 20:00:00,393.86,396.45,391.52,392.15,12369.4,4879600.401,13867
2024-12-16 20:05:00,392.15,392.87,390.35,390.86,5402.0,2115604.748,6842
2024-12-16 20:10:00,390.85,393.16,389.31,392.3,9059.3,3544639.805,8654
2024-12-16 20:15:00,392.32,395.83,390.37,394.27,6502.9,2559005.111,8392
2024-12-16 20:20:00,394.24,396.25,394.02,394.88,5287.6,2088981.052,7743
