timestamp,open,high,low,close,volume,quote_volume,trades
2024-12-16 13:30:00,25.101,30.249,23.455,25.611,221087.3,5530930.68374,19679
2024-12-16 13:35:00,25.611,26.76,25.0,25.909,174434.62,4484824.26288,14840
2024-12-16 13:40:00,25.862,25.999,24.308,24.579,207768.55,5224077.35205,15630
2024-12-16 13:45:00,24.597,25.698,24.594,25.564,166004.94,4198456.38294,12485
2024-12-16 13:50:00,25.564,26.082,25.071,25.746,176525.23,4512728.33815,13878
2024-12-16 13:55:00,25.75,25.818,24.8,25.268,188352.29,4749001.36628,14308
2024-12-16 14:00:00,25.278,25.756,25.23,25.288,143434.03,3656617.73767,11991
2024-12-16 14:05:00,25.27,25.463,24.7,24.88,275308.81,6898957.47575,20553
2024-12-16 14:10:00,24.892,25.112,24.056,24.413,289265.47,7083522.62801,21425
2024-12-16 14:15:00,24.409,24.733,24.046,24.708,219527.8,5352339.6677,17531
2024-12-16 14:20:00,24.702,24.8,24.001,24.401,267012.61,6517698.43898,19400
2024-12-16 14:25:00,24.405,24.56,24.155,24.427,171503.92,4175174.22779,13269
2024-12-16 14:30:00,24.415,25.65,24.387,25.085,329160.58,8233846.69367,23884
2024-12-16 14:35:00,25.105,25.735,24.9,25.563,191512.01,4846054.3614,18966
2024-12-16 14:40:00,25.572,25.679,25.0,25.568,205378.49,5198750.10467,22700
2024-12-16 14:45:00,25.568,26.0,25.222,25.417,260722.4,6666004.70594,21003
2024-12-16 14:50:00,25.419,25.459,24.786,24.864,224279.05,5620333.98743,24449
2024-12-16 14:55:00,24.864,24.9,24.376,24.651,234904.29,5776866.78147,21598
2024-12-16 15:00:00,24.652,25.299,24.627,25.21,279651.42,6989057.94159,26225
2024-12-16 15:05:00,25.207,25.3,24.9,25.113,119984.59,3012015.89806,14017
2024-12-16 15:10:00,25.116,25.5,25.047,25.139,150714.8,3811033.91603,20105
2024-12-16 15:15:00,25.139,25.52,25.09,25.262,165881.13,4201262.72919,18890
2024-12-16 15:20:00,25.254,25.6,25.126,25.365,122393.74,3108144.5652,15371
2024-12-16 15:25:00,25.372,25.471,25.0,25.295,120962.59,3051976.3774,16159
