timestamp,price,quantity
1734367112269,0.0234647,214.0
1734367112269,0.0234643,108680.0
1734367112275,0.0234642,401.0
1734367112277,0.0234638,427.0
1734367112286,0.0234637,500.0
1734367112309,0.0234629,427.0
1734367112312,0.0234627,401.0
1734367112460,0.023462,745.0
1734367112856,0.0234619,121996.0
1734367112950,0.0234613,2780.0
1734367112974,0.0234612,15774.0
1734367113016,0.0234611,502.0
1734367113016,0.0234609,727.0
1734367113016,0.0234605,214.0
1734367113016,0.0234601,638.0
1734367113016,0.0234597,114068.0
1734367113073,0.0234596,9039.0
1734367113078,0.0234592,427.0
1734367113127,0.0234587,179531.0
1734367113137,0.0234582,401.0
1734367113293,0.0234578,20000.0
1734367113331,0.0234579,24204.0
1734367113346,0.0234586,23977.0
1734367113346,0.023459,214.0
1734367113346,0.0234595,214.0
1734367113346,0.0234597,2219.0
1734367113528,0.0234596,950.0
1734367113551,0.0234597,401.0
1734367113603,0.0234608,427.0
1734367113608,0.0234611,704.0
1734367113608,0.0234612,401.0
1734367113617,0.0234617,427.0
1734367113743,0.0234619,262.0
1734367113835,0.023462,3964.0
1734367113841,0.0234627,828.0
1734367113844,0.0234632,214.0
1734367113845,0.0234634,427.0
1734367113845,0.0234636,214.0
1734367113845,0.0234638,424.0
1734367113849,0.0234641,427.0
1734367113849,0.0234642,401.0
1734367113918,0.0234648,45443.0
1734367113918,0.0234646,14211.0
1734367113994,0.0234655,1049.0
1734367114064,0.0234656,401.0
1734367114082,0.0234665,2063.0
1734367114082,0.0234671,401.0
1734367114082,0.023468,1047.0
1734367114112,0.0234685,687.0
1734367114112,0.0234682,17313.0
1734367114190,0.0234686,401.0
1734367114190,0.0234688,12098.0
1734367114190,0.0234691,214.0
1734367114190,0.0234696,214.0
1734367114190,0.02347,93173.0
1734367114302,0.0234699,1979.0
1734367114839,0.0234699,19504.0
1734367114997,0.0234699,65632.0
1734367114997,0.0234698,19803.0
1734367115014,0.0234699,6300.0
1734367115053,0.02347,23830.0
1734367115289,0.0234699,57000.0
1734367115385,0.02347,105869.0
1734367115385,0.0234701,657.0
1734367115389,0.0234707,23763.0
1734367115453,0.0234715,26952.0
1734367115609,0.0234725,6302.0
1734367115738,0.0234727,69693.0
1734367115744,0.0234723,9976.0
1734367115744,0.0234719,60515.0
1734367115744,0.0234718,3879.0
1734367115744,0.0234716,11461.0
1734367115817,0.0234701,613.0
1734367115824,0.0234699,7000.0
1734367115974,0.0234699,251997.0
1734367115975,0.0234698,35539.0
1734367115981,0.0234694,427.0
1734367115981,0.0234688,214.0
1734367115981,0.0234686,401.0
1734367116186,0.0234685,150138.0
1734367116189,0.0234679,214.0
1734367116189,0.0234674,214.0
1734367116189,0.0234671,401.0
1734367116189,0.023467,214.0
1734367116204,0.0234668,58168.0
1734367116560,0.0234668,111300.0
1734367116810,0.0234668,176721.0
1734367116866,0.0234667,22500.0
1734367116866,0.0234665,214.0
1734367116866,0.0234664,946.0
1734367116866,0.0234657,427.0
1734367116866,0.0234656,133804.0
1734367116866,0.0234646,19215.0
1734367116866,0.0234642,401.0
1734367116866,0.023464,259.0
1734367116866,0.0234634,857.0
1734367116866,0.0234632,14028.0
1734367116866,0.0234631,704.0
1734367116866,0.0234629,72709.0
1734367116866,0.0234627,828.0
1734367116866,0.0234626,18793.0
1734367116866,0.023462,23520.0
1734367116866,0.0234619,427.0
1734367116866,0.0234616,2000.0
1734367116866,0.0234615,25582.0
1734367116866,0.0234612,828.0
1734367116866,0.0234611,108977.0
1734367116867,0.023461,4250.0
1734367116867,0.0234607,430.0
1734367116867,0.0234606,427.0
1734367116867,0.0234605,62228.0
1734367116867,0.0234603,1000.0
1734367116867,0.0234601,214.0
1734367116867,0.02346,427.0
1734367116867,0.0234599,21731.0
1734367116867,0.0234598,23520.0
1734367116867,0.0234597,401.0
1734367116867,0.0234596,214.0
1734367116867,0.0234594,13293.0
1734367116869,0.0234617,2551.0
1734367116869,0.023461,424.0
1734367116869,0.0234608,2597.0
1734367116869,0.0234591,31745.0
1734367116872,0.023459,20000.0
1734367116872,0.0234591,23238.0
1734367116872,0.023459,1309.0
1734367116872,0.0234587,214.0
1734367116872,0.0234585,18787.0
1734367116872,0.0234584,260.0
1734367116872,0.0234583,21309.0
1734367116872,0.0234582,615.0
1734367116872,0.023458,22892.0
1734367116872,0.0234578,214.0
1734367116872,0.0234577,60000.0
1734367116872,0.0234575,28377.0
1734367116875,0.0234586,2000.0
1734367116884,0.0234576,27174.0
1734367116900,0.0234575,83946.0
1734367116929,0.0234568,21093.0
1734367117033,0.0234569,44577.0
1734367117036,0.0234575,1041.0
1734367117036,0.0234576,500.0
1734367117041,0.023458,13.0
1734367117041,0.0234582,401.0
1734367117041,0.0234587,2500.0
1734367117054,0.023459,500.0
1734367112974,0.0234612,15774.0
1734367113016,0.0234611,502.0
1734367113016,0.0234609,727.0
1734367113016,0.0234605,214.0
1734367113016,0.0234601,638.0
1734367113016,0.0234597,114068.0
1734367113073,0.0234596,9039.0
1734367113078,0.0234592,427.0
1734367113127,0.0234587,179531.0
1734367113137,0.0234582,401.0
1734367113293,0.0234578,20000.0
1734367113331,0.0234579,24204.0
1734367113346,0.0234586,23977.0
1734367113346,0.023459,214.0
1734367113346,0.0234595,214.0
1734367113346,0.0234597,2219.0
1734367113528,0.0234596,950.0
1734367113551,0.0234597,401.0
1734367113603,0.0234608,427.0
1734367113608,0.0234611,704.0
1734367113608,0.0234612,401.0
1734367113617,0.0234617,427.0
1734367113743,0.0234619,262.0
1734367113835,0.023462,3964.0
1734367113841,0.0234627,828.0
1734367113844,0.0234632,214.0
1734367113845,0.0234634,427.0
1734367113845,0.0234636,214.0
1734367113845,0.0234638,424.0
1734367113849,0.0234641,427.0
1734367113849,0.0234642,401.0
1734367113918,0.0234648,45443.0
1734367113918,0.0234646,14211.0
1734367113994,0.0234655,1049.0
1734367114064,0.0234656,401.0
1734367114082,0.0234665,2063.0
1734367114082,0.0234671,401.0
1734367114082,0.023468,1047.0
1734367114112,0.0234685,687.0
1734367114112,0.0234682,17313.0
1734367114190,0.0234686,401.0
1734367114190,0.0234688,12098.0
1734367114190,0.0234691,214.0
1734367114190,0.0234696,214.0
1734367114190,0.02347,93173.0
1734367114302,0.0234699,1979.0
1734367114839,0.0234699,19504.0
1734367114997,0.0234699,65632.0
1734367114997,0.0234698,19803.0
1734367115014,0.0234699,6300.0
1734367115053,0.02347,23830.0
1734367115289,0.0234699,57000.0
1734367115385,0.02347,105869.0
1734367115385,0.0234701,657.0
1734367115389,0.0234707,23763.0
1734367115453,0.0234715,26952.0
1734367115609,0.0234725,6302.0
1734367115738,0.0234727,69693.0
1734367115744,0.0234723,9976.0
1734367115744,0.0234719,60515.0
1734367115744,0.0234718,3879.0
1734367115744,0.0234716,11461.0
1734367115817,0.0234701,613.0
1734367115824,0.0234699,7000.0
1734367115974,0.0234699,251997.0
1734367115975,0.0234698,35539.0
1734367115981,0.0234694,427.0
1734367115981,0.0234688,214.0
1734367115981,0.0234686,401.0
1734367116186,0.0234685,150138.0
1734367116189,0.0234679,214.0
1734367116189,0.0234674,214.0
1734367116189,0.0234671,401.0
1734367116189,0.023467,214.0
1734367116204,0.0234668,58168.0
1734367116560,0.0234668,111300.0
1734367116810,0.0234668,176721.0
1734367116866,0.0234667,22500.0
1734367116866,0.0234665,214.0
1734367116866,0.0234664,946.0
1734367116866,0.0234657,427.0
1734367116866,0.0234656,133804.0
1734367116866,0.0234646,19215.0
1734367116866,0.0234642,401.0
1734367116866,0.023464,259.0
1734367116866,0.0234634,857.0
1734367116866,0.0234632,14028.0
1734367116866,0.0234631,704.0
1734367116866,0.0234629,72709.0
1734367116866,0.0234627,828.0
1734367116866,0.0234626,18793.0
1734367116866,0.023462,23520.0
1734367116866,0.0234619,427.0
1734367116866,0.0234616,2000.0
1734367116866,0.0234615,25582.0
1734367116866,0.0234612,828.0
1734367116866,0.0234611,108977.0
1734367116867,0.023461,4250.0
1734367116867,0.0234607,430.0
1734367116867,0.0234606,427.0
1734367116867,0.0234605,62228.0
1734367116867,0.0234603,1000.0
1734367116867,0.0234601,214.0
1734367116867,0.02346,427.0
1734367116867,0.0234599,21731.0
1734367116867,0.0234598,23520.0
1734367116867,0.0234597,401.0
1734367116867,0.0234596,214.0
1734367116867,0.0234594,13293.0
1734367116869,0.0234617,2551.0
1734367116869,0.023461,424.0
1734367116869,0.0234608,2597.0
1734367116869,0.0234591,31745.0
1734367116872,0.023459,20000.0
1734367116872,0.0234591,23238.0
1734367116872,0.023459,1309.0
1734367116872,0.0234587,214.0
1734367116872,0.0234585,18787.0
1734367116872,0.0234584,260.0
1734367116872,0.0234583,21309.0
1734367116872,0.0234582,615.0
1734367116872,0.023458,22892.0
1734367116872,0.0234578,214.0
1734367116872,0.0234577,60000.0
1734367116872,0.0234575,28377.0
1734367116875,0.0234586,2000.0
1734367116884,0.0234576,27174.0
1734367116900,0.0234575,83946.0
1734367116929,0.0234568,21093.0
1734367117033,0.0234569,44577.0
1734367117036,0.0234575,1041.0
1734367117036,0.0234576,500.0
1734367117041,0.023458,13.0
1734367117041,0.0234582,401.0
1734367117041,0.0234587,2500.0
1734367117054,0.023459,500.0
1734367117076,0.023459,22220.0
1734367117090,0.0234591,2037.0
1734367117106,0.023459,950.0
1734367117222,0.0234591,13853.0
1734367117236,0.0234597,401.0
1734367117236,0.0234598,427.0
1734367117247,0.0234605,427.0
1734367117252,0.0234608,1121.0
1734367117293,0.0234608,63938.0
1734367117300,0.0234609,11934.0
1734367117300,0.0234611,5000.0
1734367117302,0.0234612,401.0
1734367117306,0.0234619,427.0
1734367117492,0.0234626,1385.0
1734367117608,0.0234626,21934.0
1734367117655,0.0234627,1755.0
1734367118086,0.0234627,55166.0
1734367118086,0.0234634,23763.0
1734367118087,0.0234636,424.0
1734367118087,0.0234642,401.0
1734367118204,0.0234653,651.0
1734367118204,0.0234656,401.0
1734367118204,0.0234657,704.0
1734367118259,0.0234668,14028.0
1734367118259,0.0234669,77612.0
1734367118259,0.0234671,401.0
1734367118311,0.023468,1479.0
1734367118346,0.0234685,19773.0
1734367118502,0.0234686,150000.0
1734367118505,0.0234685,20848.0
1734367118798,0.0234693,214.0
1734367118798,0.0234688,214.0
1734367118908,0.0234685,104972.0
1734367118914,0.0234679,11336.0
1734367118922,0.0234674,214.0
1734367118929,0.0234671,401.0
1734367118935,0.0234668,427.0
1734367118935,0.0234667,805.0
1734367118938,0.0234656,401.0
1734367118938,0.0234654,704.0
1734367118938,0.0234652,20010.0
1734367118938,0.0234651,427.0
1734367118938,0.0234649,18791.0
1734367118938,0.0234646,427.0
1734367118938,0.0234644,14708.0
1734367118938,0.0234642,4664.0
1734367119049,0.0234634,427.0
1734367119049,0.0234631,704.0
1734367119049,0.0234628,214.0
1734367119049,0.0234627,401.0
1734367119049,0.0234626,260.0
1734367119049,0.0234624,641.0
1734367119049,0.0234623,579.0
1734367119051,0.0234635,13925.0
1734367119057,0.0234634,500.0
1734367119057,0.0234623,18213.0
1734367119057,0.0234619,214.0
1734367119057,0.0234614,214.0
1734367119057,0.0234613,2000.0
1734367119057,0.0234612,828.0
1734367119057,0.023461,214.0
1734367119057,0.0234609,61671.0
1734367119057,0.0234608,704.0
1734367119057,0.0234605,641.0
1734367119057,0.0234603,18795.0
1734367119057,0.0234601,214.0
1734367119057,0.0234599,424.0
1734367119057,0.0234598,427.0
1734367119057,0.0234597,401.0
1734367119057,0.0234596,214.0
1734367119057,0.0234594,13162.0
1734367119274,0.0234603,79690.0
1734367119298,0.023461,500.0
1734367119298,0.0234612,401.0
1734367119298,0.0234613,214.0
1734367119299,0.0234626,345.0
1734367119299,0.0234627,401.0
1734367119358,0.0234632,150066.0
1734367119358,0.0234634,704.0
1734367119358,0.0234636,638.0
1734367119358,0.0234639,427.0
1734367119358,0.0234641,214.0
1734367119358,0.0234642,401.0
1734367119358,0.0234645,214.0
1734367119358,0.0234649,2285.0
1734367119358,0.023465,641.0
1734367119358,0.0234652,2551.0
1734367119358,0.0234653,100000.0
1734367119358,0.0234655,214.0
1734367119358,0.0234656,401.0
1734367119358,0.0234657,704.0
1734367119358,0.0234659,214.0
1734367119358,0.0234663,427.0
1734367119358,0.0234664,24676.0
1734367119358,0.0234666,180961.0
1734367119358,0.0234667,146975.0
1734367119358,0.0234668,149853.0
1734367119358,0.0234669,52442.0
1734367119358,0.023467,149639.0
1734367119358,0.0234671,20401.0
1734367119358,0.0234672,36458.0
1734367119358,0.0234673,148421.0
1734367119358,0.0234674,108382.0
1734367119499,0.0234656,7545.0
1734367119540,0.0234649,1081.0
1734367119696,0.0234648,23899.0
1734367119696,0.0234642,615.0
1734367119696,0.0234637,214.0
1734367119696,0.0234634,35257.0
1734367119696,0.0234633,214.0
1734367119696,0.0234632,46626.0
1734367119699,0.0234648,22973.0
1734367119699,0.0234642,22970.0
1734367119699,0.0234632,100349.0
1734367119699,0.0234631,55835.0
1734367119699,0.0234629,427.0
1734367119699,0.0234628,60135.0
1734367119699,0.0234627,401.0
1734367119699,0.0234624,641.0
1734367119699,0.0234619,214.0
1734367119699,0.0234617,427.0
1734367119699,0.0234614,214.0
1734367119699,0.0234613,100000.0
1734367119699,0.0234612,2952.0
1734367119699,0.0234611,42357.0
1734367119699,0.023461,641.0
1734367119699,0.0234609,2468.0
1734367119699,0.0234608,19499.0
1734367119699,0.0234605,31736.0
1734367119699,0.0234604,75109.0
1734367119699,0.0234603,150066.0
1734367119699,0.0234602,28283.0
1734367119708,0.0234632,401.0
1734367119816,0.0234632,3067.0
1734367119820,0.0234628,214.0
1734367119820,0.0234624,214.0
1734367119820,0.0234612,401.0
1734367119820,0.0234609,10686.0
1734367120021,0.0234627,401.0
1734367120067,0.0234632,424.0
1734367120095,0.0234642,401.0
1734367120098,0.0234646,427.0
1734367120558,0.0234655,10302.0
1734367120686,0.0234655,1016.0
1734367120854,0.0234655,850.0
1734367121016,0.0234655,3226.0
1734367121022,0.0234656,62963.0
1734367121032,0.0234663,427.0
1734367148659,0.0234538,401.0
1734367148742,0.0234549,1016.0
1734367148742,0.0234552,427.0
1734367148742,0.0234553,401.0
1734367148746,0.0234554,66677.0
1734367148746,0.0234557,427.0
1734367148746,0.0234557,427.0
1734367148971,0.0234563,3440.0
1734367149283,0.0234564,1631.0
1734367149285,0.0234567,299.0
1734367149285,0.0234568,401.0
1734367149285,0.0234569,427.0
1734367149285,0.0234571,23763.0
1734367149285,0.0234576,427.0
1734367149287,0.0234582,401.0
1734367149287,0.0234583,427.0
1734367149293,0.0234585,343.0
1734367149298,0.0234588,343.0
1734367149298,0.0234587,1295.0
1734367149299,0.0234588,361.0
1734367149301,0.0234591,427.0
1734367149321,0.0234596,112241.0
1734367149327,0.0234595,17011.0
1734367149514,0.0234596,7138.0
1734367149514,0.0234594,49178.0
1734367149591,0.0234587,7571.0
1734367149591,0.0234584,8908.0
1734367149813,0.0234585,28426.0
1734367149813,0.023459,214.0
1734367149813,0.0234595,214.0
1734367149813,0.0234596,10391.0
1734367149813,0.0234597,1323.0
1734367149814,0.0234599,214.0
1734367149814,0.0234604,641.0
1734367149814,0.0234609,10870.0
1734367149814,0.0234611,77939.0
1734367149814,0.0234612,385.0
1734367149907,0.0234589,2552.0
1734367149975,0.023459,704.0
1734367150006,0.0234612,443.0
1734367150006,0.0234613,256.0
1734367150006,0.0234616,4248.0
1734367150120,0.0234621,30345.0
1734367150146,0.0234622,56426.0
1734367148971,0.0234563,3440.0
1734367149283,0.0234564,1631.0
1734367149285,0.0234567,299.0
1734367149285,0.0234568,401.0
1734367149285,0.0234569,427.0
1734367149285,0.0234571,23763.0
1734367149285,0.0234576,427.0
1734367149287,0.0234582,401.0
1734367149287,0.0234583,427.0
1734367149293,0.0234585,343.0
1734367149298,0.0234588,343.0
1734367149298,0.0234587,1295.0
1734367149299,0.0234588,361.0
1734367149301,0.0234591,427.0
1734367149321,0.0234596,112241.0
1734367149327,0.0234595,17011.0
1734367149514,0.0234596,7138.0
1734367149514,0.0234594,49178.0
1734367149591,0.0234587,7571.0
1734367149591,0.0234584,8908.0
1734367149813,0.0234585,28426.0
1734367149813,0.023459,214.0
1734367149813,0.0234595,214.0
1734367149813,0.0234596,10391.0
1734367149813,0.0234597,1323.0
1734367149814,0.0234599,214.0
1734367149814,0.0234604,641.0
1734367149814,0.0234609,10870.0
1734367149814,0.0234611,77939.0
1734367149814,0.0234612,385.0
1734367149907,0.0234589,2552.0
1734367149975,0.023459,704.0
1734367150006,0.0234612,443.0
1734367150006,0.0234613,256.0
1734367150006,0.0234616,4248.0
1734367150120,0.0234621,30345.0
1734367150146,0.0234622,56426.0
1734367150200,0.0234621,3603.0
1734367150209,0.0234622,82732.0
1734367150324,0.0234623,107137.0
1734367150324,0.0234621,47438.0
1734367150331,0.0234622,212532.0
1734367150360,0.0234623,85630.0
1734367150496,0.0234624,11469.0
1734367150525,0.0234627,58208.0
1734367150541,0.0234632,424.0
1734367150541,0.0234634,1430.0
1734367150541,0.0234636,2214.0
1734367150541,0.0234637,9139.0
1734367150820,0.0234633,4220.0
1734367150928,0.0234634,1204.0
1734367150928,0.0234637,19029.0
1734367150937,0.0234641,427.0
1734367150947,0.0234642,401.0
1734367151017,0.0234648,664.0
1734367151037,0.0234649,3226.0
1734367151107,0.0234655,1204.0
1734367151126,0.0234656,901.0
1734367151128,0.0234657,139010.0
1734367151131,0.023466,427.0
1734367151131,0.0234662,215.0
1734367151134,0.0234666,427.0
1734367151134,0.0234671,401.0
1734367151134,0.0234672,869.0
1734367151138,0.0234679,64243.0
1734367151138,0.023468,1131.0
1734367151197,0.0234683,724.0
1734367151198,0.0234686,828.0
1734367151198,0.0234688,299.0
1734367151198,0.0234692,427.0
1734367151198,0.02347,54644.0
1734367151198,0.0234701,1127.0
1734367151198,0.0234703,704.0
1734367151288,0.0234707,4883.0
1734367151305,0.0234704,5000.0
1734367151305,0.0234703,6783.0
1734367151305,0.0234695,3701.0
1734367151306,0.023469,71554.0
1734367151307,0.0234688,5507.0
1734367151307,0.0234686,16949.0
1734367151307,0.0234685,28788.0
1734367151307,0.0234682,500.0
1734367151307,0.023468,3415.0
1734367151307,0.0234678,2447.0
1734367151307,0.0234674,427.0
1734367151307,0.0234671,401.0
1734367151307,0.0234669,4389.0
1734367151307,0.0234668,118773.0
1734367151309,0.0234666,3415.0
1734367151309,0.0234665,2085.0
1734367151309,0.0234663,2512.0
1734367151309,0.0234662,19388.0
1734367151309,0.0234656,401.0
1734367151309,0.0234654,4965.0
1734367151309,0.0234653,427.0
1734367151309,0.0234649,4389.0
1734367151309,0.0234648,3500.0
1734367151309,0.0234647,42357.0
1734367151309,0.0234645,15052.0
1734367151310,0.0234643,427.0
1734367151310,0.0234642,401.0
1734367151311,0.0234641,37922.0
1734367151311,0.023464,18792.0
1734367151348,0.0234636,427.0
1734367151348,0.0234634,299.0
1734367151348,0.0234633,133438.0
1734367151352,0.0234686,91129.0
1734367151369,0.0234637,1000.0
1734367151369,0.0234634,1000.0
1734367151375,0.0234627,401.0
1734367151375,0.0234626,2424.0
1734367151375,0.0234624,9352.0
1734367151375,0.0234623,1092.0
1734367151398,0.0234637,214.0
1734367151398,0.0234623,28184.0
1734367151409,0.0234622,108677.0
1734367151437,0.0234621,165610.0
1734367151437,0.023462,4441.0
1734367151437,0.0234619,5529.0
1734367151438,0.0234613,5968.0
1734367151438,0.0234612,29026.0
1734367151438,0.0234611,9000.0
1734367151496,0.023461,214.0
1734367151520,0.0234615,3500.0
1734367151534,0.0234623,3500.0
1734367151700,0.0234623,15980.0
1734367151724,0.023462,433.0
1734367151838,0.0234623,3360.0
1734367151900,0.0234624,66394.0
1734367151936,0.0234623,1000.0
1734367151996,0.0234624,500.0
1734367151997,0.0234626,500.0
1734367152027,0.0234627,401.0
1734367152037,0.0234633,424.0
1734367152037,0.0234634,3500.0
1734367152037,0.0234636,321.0
1734367152037,0.0234637,4441.0
1734367152037,0.0234639,5868.0
1734367152038,0.0234641,14028.0
1734367152038,0.0234642,401.0
1734367152038,0.0234644,5102.0
1734367152038,0.0234645,150514.0
1734367152038,0.0234648,2085.0
1734367152099,0.0234653,427.0
1734367152099,0.0234656,401.0
1734367152099,0.0234657,704.0
1734367152099,0.0234658,222.0
1734367150200,0.0234621,3603.0
1734367150209,0.0234622,82732.0
1734367150324,0.0234623,107137.0
1734367150324,0.0234621,47438.0
1734367150331,0.0234622,212532.0
1734367150360,0.0234623,85630.0
1734367150496,0.0234624,11469.0
1734367150525,0.0234627,58208.0
1734367150541,0.0234632,424.0
1734367150541,0.0234634,1430.0
1734367150541,0.0234636,2214.0
1734367150541,0.0234637,9139.0
1734367150820,0.0234633,4220.0
1734367150928,0.0234634,1204.0
1734367150928,0.0234637,19029.0
1734367150937,0.0234641,427.0
1734367150947,0.0234642,401.0
1734367151017,0.0234648,664.0
1734367151037,0.0234649,3226.0
1734367151107,0.0234655,1204.0
1734367151126,0.0234656,901.0
1734367151128,0.0234657,139010.0
1734367151131,0.023466,427.0
1734367151131,0.0234662,215.0
1734367151134,0.0234666,427.0
1734367151134,0.0234671,401.0
1734367151134,0.0234672,869.0
1734367151138,0.0234679,64243.0
1734367151138,0.023468,1131.0
1734367151197,0.0234683,724.0
1734367151198,0.0234686,828.0
1734367151198,0.0234688,299.0
1734367151198,0.0234692,427.0
1734367151198,0.02347,54644.0
1734367151198,0.0234701,1127.0
1734367151198,0.0234703,704.0
1734367151288,0.0234707,4883.0
1734367151305,0.0234704,5000.0
1734367151305,0.0234703,6783.0
